epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1671114859,12/15/2022 14:34:19 +00:00,3,40.4848,-80.0492,15212,,,
1671133162,12/15/2022 19:39:22 +00:00,3,40.3496,-79.9427,15122,Industrial pollution sulfer burning,Shortness of breath ,Us steel coke works is where odor is starting. Wind direction is in this location. 
1671136408,12/15/2022 20:33:28 +00:00,3,40.4485,-79.933,15232,,,
1671154602,12/16/2022 01:36:42 +00:00,3,40.3447,-79.8733,15133,Industrial,Throat and Nose burning.  Headache,Honestly I didn't realize how bad the odor was until I got back from my walk (5-6p) and my throat was burning and my nose felt a raw burn.  Headache as well. 
1671159480,12/16/2022 02:58:00 +00:00,4,40.4469,-79.8966,15221,rotten egg,headache,
1671172145,12/16/2022 06:29:05 +00:00,3,40.388,-79.8011,15035,Industrial ,,
1671186522,12/16/2022 10:28:42 +00:00,1,40.3902,-80.0413,15216,,,
1671190789,12/16/2022 11:39:49 +00:00,4,40.3926,-79.8378,15112,Sulphuric ,,
1671191617,12/16/2022 11:53:37 +00:00,5,40.3435,-79.831,15132,Sulphuric ,,
1671197141,12/16/2022 13:25:41 +00:00,3,40.486,-80.0485,15212,,,
1671197857,12/16/2022 13:37:37 +00:00,4,40.433,-79.9022,15217," Diesel, perhaps ",,"Down in Falls Ravine 
Again."
1671200551,12/16/2022 14:22:31 +00:00,4,40.4857,-80.0465,15212,,,
1671201340,12/16/2022 14:35:40 +00:00,4,40.4274,-79.9341,15217,Sulfur,,
1671203205,12/16/2022 15:06:45 +00:00,3,40.4366,-79.8829,15221,Can’t smell. Stuffed up. ,Eye irritation. ,
1671209712,12/16/2022 16:55:12 +00:00,4,40.3939,-79.8458,15104,"Industrial, burninf","Headache, throat irritation ",Began when crossing Rankin bridge towards homestead and sustained until i reached McClure street 
1671212280,12/16/2022 17:38:00 +00:00,4,40.4794,-79.952,15201,Industrial,,
1671212549,12/16/2022 17:42:29 +00:00,4,40.4803,-79.9554,15201,,,
1671228337,12/16/2022 22:05:37 +00:00,5,40.4802,-79.9569,15201,Burning breaks,,
1671242378,12/17/2022 01:59:38 +00:00,5,40.3422,-79.8731,15133,Burning chemicals,"Cough, wheezing, asthmatic ",
1671285563,12/17/2022 13:59:23 +00:00,4,40.436,-79.8826,15221,Industrial ,"Sore throat, eye irritation ",
1671290662,12/17/2022 15:24:22 +00:00,5,40.4513,-79.9148,15206,,,
1671303693,12/17/2022 19:01:33 +00:00,4,40.4047,-79.8856,15120,Sulfur,,
1671398169,12/18/2022 21:16:09 +00:00,4,40.3055,-80.0466,15102,Thick smoke for several hours,,
1671399437,12/18/2022 21:37:17 +00:00,4,40.3573,-79.9079,15122,Industrial / Sulfur ,Headache ,
1671411072,12/19/2022 00:51:12 +00:00,4,40.4077,-79.9068,15120,Gasoline sulfur,,
1671449206,12/19/2022 11:26:46 +00:00,5,40.4881,-79.9258,15206,acrid sulfur stench ,"cough, congestion, restlessness ",
1671460612,12/19/2022 14:36:52 +00:00,4,40.4849,-80.0473,15212,,,
1671461489,12/19/2022 14:51:29 +00:00,3,40.4793,-79.9574,15201,Industry ,,
1671465105,12/19/2022 15:51:45 +00:00,5,40.484,-80.046,15212,,,
1671485699,12/19/2022 21:34:59 +00:00,5,40.4851,-80.0485,15212,,,
1671486724,12/19/2022 21:52:04 +00:00,4,40.4271,-79.9326,15217,Sulfur,,
1671505344,12/20/2022 03:02:24 +00:00,3,40.4269,-79.9355,15217,Sulfur,Headache,
1671517243,12/20/2022 06:20:43 +00:00,1,40.4846,-79.9342,15206,,,
1671541373,12/20/2022 13:02:53 +00:00,1,40.541,-79.9776,15116,,,
1671543713,12/20/2022 13:41:53 +00:00,1,40.5742,-79.9614,15101,,,
1671545629,12/20/2022 14:13:49 +00:00,4,40.4857,-80.0472,15212,,,
1671546194,12/20/2022 14:23:14 +00:00,5,40.4367,-79.9105,15217,Industrial ,"Sore throat, bronchial spasms",
1671557329,12/20/2022 17:28:49 +00:00,3,40.3033,-79.9175,15025,Industrial,,
1671558444,12/20/2022 17:47:24 +00:00,5,40.4836,-80.0463,15212,,,
1671559185,12/20/2022 17:59:45 +00:00,5,40.2565,-79.92,15025,Burning petro chemicals ,,
1671567913,12/20/2022 20:25:13 +00:00,4,40.4292,-79.9379,15207,,,
1671567935,12/20/2022 20:25:35 +00:00,5,40.486,-80.046,15212,,,
1671575401,12/20/2022 22:30:01 +00:00,5,40.4844,-80.0496,15212,,,
1671578649,12/20/2022 23:24:09 +00:00,5,40.4264,-79.8853,15218,Wood Smoke. ,,
1671579029,12/20/2022 23:30:29 +00:00,5,40.4452,-79.9196,15217,Industrial ,Watery eyes ,
1671585381,12/21/2022 01:16:21 +00:00,3,40.4333,-79.8858,15218,"Exhaust, sulfur",,
1671592865,12/21/2022 03:21:05 +00:00,5,40.3174,-80.0558,15102,1955 steel making procedures ,,
1671594480,12/21/2022 03:48:00 +00:00,3,40.4377,-79.953,15213,Dense mix of a chemical smell and combined rotten eggs,Migraine soar throat pain in muscles and joint scratchy throat burning eyes,The air in this area almost on a daily basis smells. Often times my vehicle is covered with thick particulate matter. I often hear others complain about the same. 
1671618695,12/21/2022 10:31:35 +00:00,5,40.3379,-79.9344,15122,Industrial,Headache and nose burning,It stinks really bad. It’s time to start looking for a new place to live. 
1671620726,12/21/2022 11:05:26 +00:00,3,40.4394,-79.9531,15213,Sulfuric smell ,Headache sinuses burning eyes cough ,
1671622727,12/21/2022 11:38:47 +00:00,3,40.3897,-80.0412,15216,Industrial burning ,,
1671623163,12/21/2022 11:46:03 +00:00,5,40.4344,-79.9195,15217,Industrial I can smell it in my house ,,
1671623184,12/21/2022 11:46:24 +00:00,3,40.4447,-79.9132,15217,SO2,,
1671623236,12/21/2022 11:47:16 +00:00,5,40.4264,-79.9162,15217,Industrial,,
1671624141,12/21/2022 12:02:21 +00:00,5,40.3143,-79.9018,15025,Chemical/ sulfer/driveway sealer ,Head ache and soar throat and shortness of breath ,Can taste in the air it's so heavy. Started around 12:30 last night. Absolutely uncalled for. Us steel clairton coke works is where the pollution is coming from.
1671625025,12/21/2022 12:17:05 +00:00,5,40.4307,-79.9165,15217,"Sulfur, burning tires","Woke me up in the middle of the night, chest tightness, awful odor",
1671625431,12/21/2022 12:23:51 +00:00,5,40.4274,-79.9217,15217,David Burritt,,
1671626169,12/21/2022 12:36:09 +00:00,5,40.3046,-79.9067,15025,Clairton Coke Works toxic sulfur gases ,Difficulty breathing ,Offering us more lung damage before the year ends
1671627152,12/21/2022 12:52:32 +00:00,5,40.4189,-79.9222,15217,"Industrial, sulfur",,
1671627564,12/21/2022 12:59:24 +00:00,3,40.449,-79.9323,15232,Shell or US steel? Welcome to new normal,,
1671629076,12/21/2022 13:24:36 +00:00,5,40.4307,-79.9155,15217,Poison ,"Hate living here, feel like I’m poisoning my kids and family, feel ignored by the people who are suppose to support the citizens ",
1671629209,12/21/2022 13:26:49 +00:00,3,40.4542,-79.9801,15222,Rotten eggs,,
1671629654,12/21/2022 13:34:14 +00:00,3,40.4255,-79.9343,15217,Rotten eggs,,
1671636413,12/21/2022 15:26:53 +00:00,4,40.4415,-79.9346,15217,,Dry throat,
1671636813,12/21/2022 15:33:33 +00:00,4,40.4082,-79.9387,15207,"Coal smoke, steel mill",,
1671639023,12/21/2022 16:10:23 +00:00,5,40.3166,-80.0523,15102,,,
1671639512,12/21/2022 16:18:32 +00:00,5,40.4129,-80.0785,15106,US Steel poison,,
1671640039,12/21/2022 16:27:19 +00:00,5,40.3013,-80.0608,15102,Suffocating stench if TOXIC FUMES from USSTEEL CLAIRTON. AQI 155. No wind to move it along. ,Choking. Asphyxiation. Asthma. Disgust. ,Pay to pollute only  lining the pockets of a chosen few. Nothing gets better. DO YOUR JOB!
1671640630,12/21/2022 16:37:10 +00:00,5,40.4877,-80.0182,15214,"Sweet, disgusting, noxious, like gas",Headache,
1671643495,12/21/2022 17:24:55 +00:00,5,40.2582,-79.9199,15025,,,
1671644419,12/21/2022 17:40:19 +00:00,2,40.3881,-80.0358,15216,"Haze, industrial pollution ","Headache, elevated blood pressure ",Yesterday was far worse but I was too sick to report it.
1671644603,12/21/2022 17:43:23 +00:00,4,40.3875,-79.8631,15122,Sulfur industrial,,
1671645949,12/21/2022 18:05:49 +00:00,5,40.2958,-79.9335,15025,Sulfur ,,Coke plant. Started at 4:00am. Woke me up with windows closed. That’s ridiculous. Something needs to be done 
1671647145,12/21/2022 18:25:45 +00:00,3,40.4473,-79.8583,15235,,,
1671647202,12/21/2022 18:26:42 +00:00,4,40.5071,-80.2017,15108,Sewer,Headache ,
1671647481,12/21/2022 18:31:21 +00:00,4,40.4774,-79.9235,15206,Industrial,"Nausea, headache",
1671653326,12/21/2022 20:08:46 +00:00,5,40.4859,-80.0482,15212,,,
1671663685,12/21/2022 23:01:25 +00:00,5,40.3669,-79.8609,15122,Smells like US Steel workers want everyone to have a miserable Christmas.,,
1671664266,12/21/2022 23:11:06 +00:00,4,40.3646,-79.8989,15122,"Sulfur smell, smells like the dust catcher for ET works
",,
1671665538,12/21/2022 23:32:18 +00:00,4,40.4256,-79.9357,15217,Sulfur,Headache,
1671667626,12/22/2022 00:07:06 +00:00,4,40.3743,-79.8464,15110,Burnt rubber,,
1671676460,12/22/2022 02:34:20 +00:00,5,40.4851,-80.0478,15212,,,
1671681601,12/22/2022 04:00:01 +00:00,4,40.4068,-79.9096,15120,Sulfur,Headache ,
1671682712,12/22/2022 04:18:32 +00:00,5,40.4072,-79.9105,15120,Sulfur,"Headache, cannot sleep",Getting steadily worse for the past few hours
1671682740,12/22/2022 04:19:00 +00:00,4,40.3439,-79.959,15236,Rotten eggs ,,
1671722278,12/22/2022 15:17:58 +00:00,4,40.486,-80.0463,15212,,,
1671723215,12/22/2022 15:33:35 +00:00,3,40.4523,-79.9292,15232,,,
1671727402,12/22/2022 16:43:22 +00:00,4,40.2928,-79.8824,15025,"Rotten eggs, burning rubber, burning sewage, burning cigarettes ","Running nose, headaches, dizziness, brain fog",This started last night 12/21 about 7:30pm
1671731727,12/22/2022 17:55:27 +00:00,3,40.4556,-79.9802,15222,Burning plastic,,
1671740302,12/22/2022 20:18:22 +00:00,3,40.3234,-80.05,15102,Smells of USS industrial ,,
1671745983,12/22/2022 21:53:03 +00:00,5,40.4043,-79.8857,15120,Sulfites ,Sneezing spitting,Low altitude smoke trapped 
1671754129,12/23/2022 00:08:49 +00:00,5,40.3134,-79.9003,15025,Sulfer ,Shortness of breath ,Us steel clairton coke works is the source of pollution. You can taste the chemical in the air. 
1671755569,12/23/2022 00:32:49 +00:00,4,40.3415,-79.9459,15122,Industrial sulfur,,
1671756830,12/23/2022 00:53:50 +00:00,4,40.3909,-80.0352,15216,,,
1671859837,12/24/2022 05:30:37 +00:00,2,40.4251,-79.933,15217,Industrial,Headache ,
1671860740,12/24/2022 05:45:40 +00:00,3,40.4078,-79.911,15120,Sulfur,,
1671866437,12/24/2022 07:20:37 +00:00,4,40.4281,-79.8892,15218,f*rt,,
1671909093,12/24/2022 19:11:33 +00:00,3,40.4255,-79.9344,15217,,,
1671992236,12/25/2022 18:17:16 +00:00,3,40.4272,-79.8824,15218,"One minute it smells of wood smoke the next, burning diesel. All depends on wind direction. I guess its what people do to stay warm on Christmas day. ",,
1672012740,12/25/2022 23:59:00 +00:00,4,40.3902,-80.039,15216,Woodsmoke ,It reeks of cr*p wood!!!!,
1672033705,12/26/2022 05:48:25 +00:00,3,40.4079,-79.8394,15112,rotten egbs,,
1672054465,12/26/2022 11:34:25 +00:00,5,40.4863,-79.9253,15206,Can’t really smell VOCs - which is why they get away with this so frequently. We aren’t tracking the specific VOCs that they are emitting into our shared air.,"Headache all night; irritated, burning eyes; irritated, burning nose; irritated, burning throat; irritated, lungs, nausea, sleeplessness, demonstrable impact on both heart rate and blood oxygen level, especially overnight.

I have been tracking my health for months, and I can prove a strong correlation between pollution and the negative impact it has on my body.","I am now tracking all of my vitals with a health tracker, and am watching as this pollution is wrecking my body. Now I can prove it! I will be presenting this information and the next opportunity that exists. If my health tracker is good enough for my doctor, it’s good enough to prove the negative impact that pollution has on my body. I am not alone.

I wish every person in this area from Beaver Falls to Donora had access to the same technology so that we could show the impact that this is having on all of our health to the world.

If it is the last thing I do as a resident of this city, I am going to embarrass the h*ll out of the petrochemical industry and stealing history that has been destroying my health and wrecking this entire area. This place could be a paradise without pollution."
1672155893,12/27/2022 15:44:53 +00:00,2,40.4353,-79.8778,15218,,,
1672164587,12/27/2022 18:09:47 +00:00,2,40.4061,-79.9102,15120,"There is a bit of a bitter, metallic smell. ",,
1672171681,12/27/2022 20:08:01 +00:00,3,40.4299,-79.9682,15203,diesel exhaust from The Park construction,,
1672181449,12/27/2022 22:50:49 +00:00,3,40.4337,-79.8757,15218,Industrial ,,
1672182420,12/27/2022 23:07:00 +00:00,3,40.4362,-79.8953,15221,Sewer,,
1672185880,12/28/2022 00:04:40 +00:00,5,40.4141,-79.8463,15221,Cursed egg salad farts,"Headache, nausea, stress",
1672189449,12/28/2022 01:04:09 +00:00,5,40.424,-79.8391,15221,Rotten evgs,,
1672191502,12/28/2022 01:38:22 +00:00,5,40.4835,-80.0467,15212,,,
1672191617,12/28/2022 01:40:17 +00:00,5,40.3437,-79.8762,15133,Industrial,Headache,
1672194835,12/28/2022 02:33:55 +00:00,4,40.4311,-79.9802,15203,Sulfur ,,
1672198141,12/28/2022 03:29:01 +00:00,5,40.4457,-79.8585,15235,,,
1672213951,12/28/2022 07:52:31 +00:00,2,40.535,-79.9365,15116,Industrial Sulfur ,,
1672219052,12/28/2022 09:17:32 +00:00,3,40.3778,-79.8128,15035,Industrial ,Sore throat ,Stinks like rotten eggs
1672219477,12/28/2022 09:24:37 +00:00,4,40.4218,-79.9263,15217,Sulfue,,"It's inside my house. Woke me up. Get out of my house and stop poisoning my family as they sleep, US Steel "
1672221124,12/28/2022 09:52:04 +00:00,5,40.4838,-80.0474,15212,,,
1672225984,12/28/2022 11:13:04 +00:00,5,40.3647,-79.8599,15122,Smells like US Steel workers fell asleep with their tampons in again.,,
1672226799,12/28/2022 11:26:39 +00:00,5,40.3929,-79.887,15122,"Sulfur, industrial, rotten eggs","Nausea, headache, nearly vomited walking to the bus stop.",Someone gulag these fuckers already.
1672227166,12/28/2022 11:32:46 +00:00,3,40.4398,-79.8914,15221,Rotten,,
1672228780,12/28/2022 11:59:40 +00:00,5,40.4473,-79.909,15208,,,
1672229648,12/28/2022 12:14:08 +00:00,4,40.3127,-79.9009,15025,Sulfer/ chemical,Soar throat and shortness of breath and head ache ,Us steel clairton coke works is the cause of the pollution.
1672230874,12/28/2022 12:34:34 +00:00,4,40.4256,-79.9013,15218,"Industrial, moth balls",,
1672232016,12/28/2022 12:53:36 +00:00,4,40.4276,-79.8817,15218,Sulfur exhaust ,,
1672232504,12/28/2022 13:01:44 +00:00,5,40.4299,-79.9184,15217,"Acrid, burning",So sick of this! Does any of our public officials care about our health and safety? When will they act on this? No wonder we have so many people leaving the area. ,
1672232669,12/28/2022 13:04:29 +00:00,4,40.4154,-79.8451,15221,Diesel ,Headache,
1672233475,12/28/2022 13:17:55 +00:00,4,40.4374,-79.894,15221,"Sulfur, burning, industrial ","Sleep disturbances, nose and eye irritation",
1672233718,12/28/2022 13:21:58 +00:00,4,40.4332,-79.8955,15218,Clairton SO2,"Headache, nausea, scratchy throat ",Beautiful day but don’t go outside!
1672234713,12/28/2022 13:38:33 +00:00,5,40.4293,-79.888,15218,"US steel, hydrogen sulfide",,
1672237450,12/28/2022 14:24:10 +00:00,5,40.4862,-79.9359,15201,"Industrial, sulphuric","Nasal and throat irritation, itchy eyes",Smell was so bad it woke me up in the middle of the night/very early morning. 
1672237841,12/28/2022 14:30:41 +00:00,4,40.4286,-79.9134,15217,Industrial ,,
1672237841,12/28/2022 14:30:41 +00:00,4,40.4366,-79.8857,15218,Rotten-eggs,,
1672243251,12/28/2022 16:00:51 +00:00,3,40.6237,-79.8692,15044,Burning rubber,,
1672245898,12/28/2022 16:44:58 +00:00,4,40.3867,-79.8421,15137,Eggs n industrial ,,
1672250015,12/28/2022 17:53:35 +00:00,5,40.4845,-80.049,15212,,,
1672263996,12/28/2022 21:46:36 +00:00,2,40.4342,-79.8499,15235,hydrogen sulfide,,Could smell it inside car as I drove into forest hills
1672264932,12/28/2022 22:02:12 +00:00,5,40.4248,-79.8582,15221,,,
1672267645,12/28/2022 22:47:25 +00:00,3,40.3881,-80.0357,15216,Chemical ,Scratchy throat and coughing ,
1672267832,12/28/2022 22:50:32 +00:00,5,40.4222,-79.8594,15221,n*sty egg,,
1672268015,12/28/2022 22:53:35 +00:00,5,40.4472,-79.8573,15235,,,
1672269001,12/28/2022 23:10:01 +00:00,4,40.4434,-79.8845,15221,Industrial,,
1672269764,12/28/2022 23:22:44 +00:00,4,40.4157,-79.8778,15218,"Industrial, sulphuric bad air","Headache, sore throat ",
1672272439,12/29/2022 00:07:19 +00:00,5,40.4242,-79.8773,15218,Rotten eggs,,This might be the worst it's ever been. Very toxic
1672275467,12/29/2022 00:57:47 +00:00,3,40.4252,-79.8763,15218,Rotten eggs,"Sore throat, burning eyes, headache ",Had symptoms after 20 minute walk through my neighborhood. Turned back earlier because of it.
1672275801,12/29/2022 01:03:21 +00:00,4,40.4693,-79.9147,15206,,,
1672278942,12/29/2022 01:55:42 +00:00,5,40.4275,-79.8834,15218,Exhaust smoke industrial,Wheezing,
1672279317,12/29/2022 02:01:57 +00:00,3,40.6178,-79.9348,15044,Us steel ,,
1672280178,12/29/2022 02:16:18 +00:00,4,40.3232,-79.9274,15025,Clariton coke works ,Sinus irritation ,You suck as a health department. If I was as bad at my job I’d find something else. Do something for ALL the people who pay your salary. Asshats 
1672280203,12/29/2022 02:16:43 +00:00,3,40.46,-79.9376,15224,,,
1672280761,12/29/2022 02:26:01 +00:00,4,40.4253,-79.9,15218,Sulfer industrial,,
1672281840,12/29/2022 02:44:00 +00:00,3,40.5156,-79.9219,15215,Rotten eggs,,
1672282054,12/29/2022 02:47:34 +00:00,5,40.4249,-79.9158,15217,Industrial ,,
1672282590,12/29/2022 02:56:30 +00:00,4,40.4749,-79.9176,15206,Rotten eggs sulfur,Headache,
1672283148,12/29/2022 03:05:48 +00:00,5,40.4319,-79.9262,15217,Rotten eggs exhaust ,Burning throat burning eyes headache ,
1672283158,12/29/2022 03:05:58 +00:00,5,40.4692,-79.9371,15224,Raw sewage,,
1672283750,12/29/2022 03:15:50 +00:00,4,40.422,-79.9699,15203,Sulfur ,Sneezing/stuffy nose,
1672284077,12/29/2022 03:21:17 +00:00,4,40.4714,-79.9164,15206,"Sulfur, rotten eggs ",Headache,Can smell this inside the house
1672284094,12/29/2022 03:21:34 +00:00,5,40.4297,-79.8967,15218,Sulfuric,"Eye irritation, discomfort breathing",
1672284284,12/29/2022 03:24:44 +00:00,5,40.4328,-79.9121,15217,Industrial ,Headache ,
1672284486,12/29/2022 03:28:06 +00:00,5,40.4403,-79.8923,15221,Extremely sulfurous,,Worst I've shelled in years
1672285006,12/29/2022 03:36:46 +00:00,4,40.3858,-79.9033,15120,Sulfur and industrial exhaust fumes. ,Can't breathe deeply. Coughing. Irritated nasal passages. Sneezing. ,
1672285513,12/29/2022 03:45:13 +00:00,5,40.4125,-79.9214,15217,,,
1672285600,12/29/2022 03:46:40 +00:00,5,40.3154,-80.053,15102,Chemicals ,,
1672286006,12/29/2022 03:53:26 +00:00,4,40.393,-79.9131,15120,Industrial ,Headache ,This is awful 
1672286104,12/29/2022 03:55:04 +00:00,5,40.3924,-79.9118,15120,"Awful, acrid, industrial, metallic ",Swollen and irritated eyes. Inflamed airways. ,
1672287386,12/29/2022 04:16:26 +00:00,3,40.4301,-79.9255,15217,Sulphur,,
1672287414,12/29/2022 04:16:54 +00:00,4,40.4326,-79.8961,15218,Clairton stench,"Nausea, headache, lung irritation",Second report today! First this AM. Now PM…
1672288096,12/29/2022 04:28:16 +00:00,5,40.3437,-79.8769,15133,Industrial,Headache,
1672288243,12/29/2022 04:30:43 +00:00,5,40.4436,-79.9311,15217,Sulfur,Major throat irritation,USS Clairton Coke is killing us. It must be shut down permanently.
1672288620,12/29/2022 04:37:00 +00:00,5,40.4615,-79.9423,15224,"Sulfur, rotten eggs","Upset stomach, headache",Getting worse as the night progresses.
1672289849,12/29/2022 04:57:29 +00:00,4,40.4356,-79.9239,15217,,,
1672290915,12/29/2022 05:15:15 +00:00,3,40.4351,-79.9192,15217,"Industrial, eggy, metallic",,
1672290929,12/29/2022 05:15:29 +00:00,5,40.423,-79.922,15217,"Industrial, sulfur egg smell",,Just experienced some of the worst-smelling air in my four years of living in Pittsburgh
1672291426,12/29/2022 05:23:46 +00:00,3,40.4637,-79.9381,15224,Pollution,,
1672292277,12/29/2022 05:37:57 +00:00,5,40.4243,-79.9339,15217,Sulfur,,Very bad sulfur this evening 12/28
1672293506,12/29/2022 05:58:26 +00:00,4,40.4249,-79.9294,15217,Rotten eggs/farts,Headache ,
1672293556,12/29/2022 05:59:16 +00:00,5,40.4279,-79.9216,15217,,,
1672293708,12/29/2022 06:01:48 +00:00,3,40.4437,-79.8947,15221,Rotten eggs,,
1672293815,12/29/2022 06:03:35 +00:00,5,40.4207,-79.925,15217,Sulfurous and rotten ,Eyes and nose irritated ,Horrendous - can’t wait to leave the city because if this 
1672294451,12/29/2022 06:14:11 +00:00,3,40.3829,-79.9103,15120,Rotten eggs,,
1672297504,12/29/2022 07:05:04 +00:00,4,40.3591,-79.8765,15122,,,
1672300457,12/29/2022 07:54:17 +00:00,5,40.3144,-79.902,15025,Burning rotten egg. Heavy chemical ,Sore throat and shortness of breath and headache.,Absolutely uncalled for. Started around 9:30 pm. Cannot breath. Entire inside of house smells. Us steel clairton coke works is the cause. The health department is a joke. The epa should fine us steel and the health department for negligence.
1672310487,12/29/2022 10:41:27 +00:00,5,40.4485,-79.9611,15219,Rotten eggs,"Despair, trouble sleeping, irritated eyes and throat ",
1672311204,12/29/2022 10:53:24 +00:00,5,40.4839,-80.0486,15212,,,
1672312108,12/29/2022 11:08:28 +00:00,3,40.4086,-79.9122,15120,Sulfur,,
1672312329,12/29/2022 11:12:09 +00:00,5,40.365,-79.861,15122,Smells like Ritch Fitzgerald took hush money from US Steel.,,
1672312378,12/29/2022 11:12:58 +00:00,5,40.3718,-79.8481,15110,Mill,"Cough, nausea, holocaust gas chamber ",
1672312656,12/29/2022 11:17:36 +00:00,5,40.3619,-79.8577,15122,"Industrial, sulfur","Nausea, headache",
1672313613,12/29/2022 11:33:33 +00:00,3,40.4359,-79.9306,15217,Industrial,,
1672313775,12/29/2022 11:36:15 +00:00,5,40.4472,-79.9142,15208,Industrial,,
1672313978,12/29/2022 11:39:38 +00:00,5,40.489,-79.9248,15206,"“h*ll with the lid taken off,” aka, Rich Fitzgerald","Much like yesterday and the day before, I am in pain and everything is irritated. This has been happening for days in a row and today is the worst day of all.

I have a horrible headache, both my eyes and nose are irritated and burning, my throat is ripped up and I sound like I spent the night chain-smoking. My lungs physically hurt. My heart rate has been variable all night, bouncing between between dangerously low and tachycardia, which is apparently exactly what happens whenever a person is exposed to this level of VOCs at this amount for this long. I was extremely thirsty throughout the night and that got in the way of sleep, not to mention all of the above occurring overnight (again) getting in the way of my being able to actually get the rest I need to function. I experienced both both insomnia and sleeplessness. When the pollution is this intense and this relentless, I wake up exhausted regardless of how long I have slept. I feel cursed to be stuck in such 
hellish conditions without a way out.

This air here is miserable and is the single biggest reason why I am working so hard to get the tf out of this city. This is going to be the next Cancer Alley, mark my words, and I’m not going to be here for it. I have watched far too many people die of bizarre cancers, and neurological disorders. I, too, now have to live with a neurological disorder. There is no doubt in my mind that this ish is the reason why.

So. Pittsburgh doesn’t care about me or anyone else. Fine, duck Pittsburgh, and most of all duck Rich Fitzgerald. The amount of interaction is a palling. Not just in this arena, but also in the jail, oversight, board meetings, refusing to meet with constituents, stonewalling people who are looking for answers. The man has wasted his time and all of our money on making himself happy, instead of actually caring about a whole city of people who elected him. Supposedly he works for us, but you would never know it. I want to see that pathetic excuse for a human being man to be sued for not doing his job, and I want him to return every penny that Pittsburgh ever gave him. Thousands if not millions of people are going to die over the years from all the pollution that is not going away anytime soon. Their (and let’s be honest, probably my own ) deaths are on his hands. I will feel fortunate if I wake up on my 50th birthday. I don’t expect my body will make it that long.","This place is a living h*ll. I have but one goal in my life: leave Pittsburgh forever. It breaks my heart, but there is no choice. I will find a way out of this place because I am not going to die the way I saw so many people I love painfully leave this world. It is appalling to me that more action is not taken. The health department is a joke. I actively encourage people NOT to move to Pittsburgh and if they are here, I encourage them to get the h*ll out. Pittsburgh doesn’t deserve our money or time and they certainly don’t care about you or your health."
1672314975,12/29/2022 11:56:15 +00:00,5,40.3287,-79.8872,15045,Industrial,"Headache, can’t breathe, cough","Need to shut down mill, cannot breathe, killing us"
1672315274,12/29/2022 12:01:14 +00:00,4,40.4683,-79.9266,15206,Sulfur,,
1672315558,12/29/2022 12:05:58 +00:00,4,40.3127,-80.035,15102,Gas exhaut,Chest congestion,
1672316214,12/29/2022 12:16:54 +00:00,5,40.4364,-79.8852,15218,Rotten-eggs,,
1672316551,12/29/2022 12:22:31 +00:00,5,40.3022,-80.0615,15102,USSteel poisoning us again. Like telling us in advance to stay indoors somehow help. Like that somehow makes it ok. IT DOESN'T. Get a clue Columbo!,"Asphyxiation, baby choking!",SHUT THEM DOWN!
1672316684,12/29/2022 12:24:44 +00:00,5,40.4299,-79.9189,15217,,,
1672316883,12/29/2022 12:28:03 +00:00,5,40.4219,-79.8997,15218,Industrial ,,
1672316992,12/29/2022 12:29:52 +00:00,5,40.4089,-79.9376,15207,The one nice sunny day in weeks and the INSTANT the wind dies down we get a Code Orange… Rich Fitzgerald eats worms. ,,
1672317178,12/29/2022 12:32:58 +00:00,4,40.4353,-79.9125,15217,,,
1672317297,12/29/2022 12:34:57 +00:00,1,40.5709,-79.9983,15101,,,
1672317510,12/29/2022 12:38:30 +00:00,4,40.4293,-79.9216,15217,,,
1672317583,12/29/2022 12:39:43 +00:00,4,40.4241,-79.8687,15221,,,Eff Clairton works
1672317589,12/29/2022 12:39:49 +00:00,4,40.5304,-79.9638,15116,Industrial ,,
1672317779,12/29/2022 12:42:59 +00:00,3,40.4106,-79.918,15120,Sulfur,Throat irritation ,
1672318225,12/29/2022 12:50:25 +00:00,4,40.4216,-79.8811,15218,"Industrial, sulfur, etc ",Disgusting. Ain't right ,
1672318899,12/29/2022 13:01:39 +00:00,3,40.4247,-79.8685,15221,,,
1672319224,12/29/2022 13:07:04 +00:00,5,40.4432,-79.9302,15217,Rotten eggs,Throat irritation,Clairton coke is the obvious source of this poisonous stench. Shut it down.
1672319516,12/29/2022 13:11:56 +00:00,5,40.4299,-79.9154,15217,"Thick, acrid, gasoline","Eye irritation, headache",
1672319757,12/29/2022 13:15:57 +00:00,5,40.4474,-79.9081,15208,,,
1672320041,12/29/2022 13:20:41 +00:00,4,40.4332,-79.8745,15218,Industrial ,Nauseating ,
1672320100,12/29/2022 13:21:40 +00:00,3,40.5993,-79.8904,15101,Industrial ,Feel angry about AQ,
1672320100,12/29/2022 13:21:40 +00:00,4,40.422,-79.8918,15218,Rich Fitzgerald,,
1672320220,12/29/2022 13:23:40 +00:00,4,40.4111,-79.9332,15207,Industrial/chemical. Like asphalt or burning rubber,Slight headache,
1672320804,12/29/2022 13:33:24 +00:00,5,40.2902,-79.8097,15135,Industrial,,
1672321194,12/29/2022 13:39:54 +00:00,3,40.4504,-79.9151,15208,Industrial,,
1672321359,12/29/2022 13:42:39 +00:00,5,40.4648,-79.9306,15206,,,
